Date,Day_Number,Day,Month,Short_Month,Calendar_Month_Number,Calendar_Month_Label,Calendar_Year,Calendar_Year_Label,Fiscal_Month_Number,Fiscal_Month_Label,Fiscal_Year,Fiscal_Year_Label,ISO_Week_Number
2007-01-24T00:00:00.000Z,24,24,January,Jan,1,CY2007-Jan,2007,CY2007,3,FY2007-Jan,2007,FY2007,4
2007-01-25T00:00:00.000Z,25,25,January,Jan,1,CY2007-Jan,2007,CY2007,3,FY2007-Jan,2007,FY2007,4
2007-01-26T00:00:00.000Z,26,26,January,Jan,1,CY2007-Jan,2007,CY2007,3,FY2007-Jan,2007,FY2007,4
2007-01-27T00:00:00.000Z,27,27,January,Jan,1,CY2007-Jan,2007,CY2007,3,FY2007-Jan,2007,FY2007,4
2007-01-28T00:00:00.000Z,28,28,January,Jan,1,CY2007-Jan,2007,CY2007,3,FY2007-Jan,2007,FY2007,4
2007-01-29T00:00:00.000Z,29,29,January,Jan,1,CY2007-Jan,2007,CY2007,3,FY2007-Jan,2007,FY2007,5
2007-01-30T00:00:00.000Z,30,30,January,Jan,1,CY2007-Jan,2007,CY2007,3,FY2007-Jan,2007,FY2007,5
2007-02-21T00:00:00.000Z,21,21,February,Feb,2,CY2007-Feb,2007,CY2007,4,FY2007-Feb,2007,FY2007,8
2007-02-22T00:00:00.000Z,22,22,February,Feb,2,CY2007-Feb,2007,CY2007,4,FY2007-Feb,2007,FY2007,8
2007-02-23T00:00:00.000Z,23,23,February,Feb,2,CY2007-Feb,2007,CY2007,4,FY2007-Feb,2007,FY2007,8
2007-02-24T00:00:00.000Z,24,24,February,Feb,2,CY2007-Feb,2007,CY2007,4,FY2007-Feb,2007,FY2007,8
2007-02-25T00:00:00.000Z,25,25,February,Feb,2,CY2007-Feb,2007,CY2007,4,FY2007-Feb,2007,FY2007,8
2007-02-26T00:00:00.000Z,26,26,February,Feb,2,CY2007-Feb,2007,CY2007,4,FY2007-Feb,2007,FY2007,9
2007-02-27T00:00:00.000Z,27,27,February,Feb,2,CY2007-Feb,2007,CY2007,4,FY2007-Feb,2007,FY2007,9
2007-02-28T00:00:00.000Z,28,28,February,Feb,2,CY2007-Feb,2007,CY2007,4,FY2007-Feb,2007,FY2007,9
2007-03-21T00:00:00.000Z,21,21,March,Mar,3,CY2007-Mar,2007,CY2007,5,FY2007-Mar,2007,FY2007,12
2007-03-22T00:00:00.000Z,22,22,March,Mar,3,CY2007-Mar,2007,CY2007,5,FY2007-Mar,2007,FY2007,12
2007-03-23T00:00:00.000Z,23,23,March,Mar,3,CY2007-Mar,2007,CY2007,5,FY2007-Mar,2007,FY2007,12
2007-03-24T00:00:00.000Z,24,24,March,Mar,3,CY2007-Mar,2007,CY2007,5,FY2007-Mar,2007,FY2007,12
2007-03-25T00:00:00.000Z,25,25,March,Mar,3,CY2007-Mar,2007,CY2007,5,FY2007-Mar,2007,FY2007,12
2007-03-26T00:00:00.000Z,26,26,March,Mar,3,CY2007-Mar,2007,CY2007,5,FY2007-Mar,2007,FY2007,13
2007-03-27T00:00:00.000Z,27,27,March,Mar,3,CY2007-Mar,2007,CY2007,5,FY2007-Mar,2007,FY2007,13
2007-03-28T00:00:00.000Z,28,28,March,Mar,3,CY2007-Mar,2007,CY2007,5,FY2007-Mar,2007,FY2007,13
2007-03-29T00:00:00.000Z,29,29,March,Mar,3,CY2007-Mar,2007,CY2007,5,FY2007-Mar,2007,FY2007,13
2007-03-30T00:00:00.000Z,30,30,March,Mar,3,CY2007-Mar,2007,CY2007,5,FY2007-Mar,2007,FY2007,13
2007-04-21T00:00:00.000Z,21,21,April,Apr,4,CY2007-Apr,2007,CY2007,6,FY2007-Apr,2007,FY2007,16
2007-04-22T00:00:00.000Z,22,22,April,Apr,4,CY2007-Apr,2007,CY2007,6,FY2007-Apr,2007,FY2007,16
2007-04-23T00:00:00.000Z,23,23,April,Apr,4,CY2007-Apr,2007,CY2007,6,FY2007-Apr,2007,FY2007,17
2007-04-24T00:00:00.000Z,24,24,April,Apr,4,CY2007-Apr,2007,CY2007,6,FY2007-Apr,2007,FY2007,17
2007-04-25T00:00:00.000Z,25,25,April,Apr,4,CY2007-Apr,2007,CY2007,6,FY2007-Apr,2007,FY2007,17
2007-04-26T00:00:00.000Z,26,26,April,Apr,4,CY2007-Apr,2007,CY2007,6,FY2007-Apr,2007,FY2007,17
2007-04-27T00:00:00.000Z,27,27,April,Apr,4,CY2007-Apr,2007,CY2007,6,FY2007-Apr,2007,FY2007,17
2007-04-28T00:00:00.000Z,28,28,April,Apr,4,CY2007-Apr,2007,CY2007,6,FY2007-Apr,2007,FY2007,17
2007-04-29T00:00:00.000Z,29,29,April,Apr,4,CY2007-Apr,2007,CY2007,6,FY2007-Apr,2007,FY2007,17
2007-04-30T00:00:00.000Z,30,30,April,Apr,4,CY2007-Apr,2007,CY2007,6,FY2007-Apr,2007,FY2007,18
2007-05-21T00:00:00.000Z,21,21,May,May,5,CY2007-May,2007,CY2007,7,FY2007-May,2007,FY2007,21
2007-05-22T00:00:00.000Z,22,22,May,May,5,CY2007-May,2007,CY2007,7,FY2007-May,2007,FY2007,21
2007-05-23T00:00:00.000Z,23,23,May,May,5,CY2007-May,2007,CY2007,7,FY2007-May,2007,FY2007,21
2007-05-24T00:00:00.000Z,24,24,May,May,5,CY2007-May,2007,CY2007,7,FY2007-May,2007,FY2007,21
2007-05-25T00:00:00.000Z,25,25,May,May,5,CY2007-May,2007,CY2007,7,FY2007-May,2007,FY2007,21
2007-05-26T00:00:00.000Z,26,26,May,May,5,CY2007-May,2007,CY2007,7,FY2007-May,2007,FY2007,21
2007-05-27T00:00:00.000Z,27,27,May,May,5,CY2007-May,2007,CY2007,7,FY2007-May,2007,FY2007,21
2007-05-28T00:00:00.000Z,28,28,May,May,5,CY2007-May,2007,CY2007,7,FY2007-May,2007,FY2007,22
2007-05-29T00:00:00.000Z,29,29,May,May,5,CY2007-May,2007,CY2007,7,FY2007-May,2007,FY2007,22
2007-05-30T00:00:00.000Z,30,30,May,May,5,CY2007-May,2007,CY2007,7,FY2007-May,2007,FY2007,22
2007-06-21T00:00:00.000Z,21,21,June,Jun,6,CY2007-Jun,2007,CY2007,8,FY2007-Jun,2007,FY2007,25
2007-06-22T00:00:00.000Z,22,22,June,Jun,6,CY2007-Jun,2007,CY2007,8,FY2007-Jun,2007,FY2007,25
2007-06-23T00:00:00.000Z,23,23,June,Jun,6,CY2007-Jun,2007,CY2007,8,FY2007-Jun,2007,FY2007,25
2007-06-24T00:00:00.000Z,24,24,June,Jun,6,CY2007-Jun,2007,CY2007,8,FY2007-Jun,2007,FY2007,25
2007-06-25T00:00:00.000Z,25,25,June,Jun,6,CY2007-Jun,2007,CY2007,8,FY2007-Jun,2007,FY2007,26
2007-06-26T00:00:00.000Z,26,26,June,Jun,6,CY2007-Jun,2007,CY2007,8,FY2007-Jun,2007,FY2007,26
2007-06-27T00:00:00.000Z,27,27,June,Jun,6,CY2007-Jun,2007,CY2007,8,FY2007-Jun,2007,FY2007,26
2007-06-28T00:00:00.000Z,28,28,June,Jun,6,CY2007-Jun,2007,CY2007,8,FY2007-Jun,2007,FY2007,26
2007-06-29T00:00:00.000Z,29,29,June,Jun,6,CY2007-Jun,2007,CY2007,8,FY2007-Jun,2007,FY2007,26
2007-06-30T00:00:00.000Z,30,30,June,Jun,6,CY2007-Jun,2007,CY2007,8,FY2007-Jun,2007,FY2007,26
2007-07-21T00:00:00.000Z,21,21,July,Jul,7,CY2007-Jul,2007,CY2007,9,FY2007-Jul,2007,FY2007,29
2007-07-22T00:00:00.000Z,22,22,July,Jul,7,CY2007-Jul,2007,CY2007,9,FY2007-Jul,2007,FY2007,29
2007-07-23T00:00:00.000Z,23,23,July,Jul,7,CY2007-Jul,2007,CY2007,9,FY2007-Jul,2007,FY2007,30
2007-07-24T00:00:00.000Z,24,24,July,Jul,7,CY2007-Jul,2007,CY2007,9,FY2007-Jul,2007,FY2007,30
2007-07-25T00:00:00.000Z,25,25,July,Jul,7,CY2007-Jul,2007,CY2007,9,FY2007-Jul,2007,FY2007,30
2007-07-26T00:00:00.000Z,26,26,July,Jul,7,CY2007-Jul,2007,CY2007,9,FY2007-Jul,2007,FY2007,30
2007-07-27T00:00:00.000Z,27,27,July,Jul,7,CY2007-Jul,2007,CY2007,9,FY2007-Jul,2007,FY2007,30
2007-07-28T00:00:00.000Z,28,28,July,Jul,7,CY2007-Jul,2007,CY2007,9,FY2007-Jul,2007,FY2007,30
2007-07-29T00:00:00.000Z,29,29,July,Jul,7,CY2007-Jul,2007,CY2007,9,FY2007-Jul,2007,FY2007,30
2007-07-30T00:00:00.000Z,30,30,July,Jul,7,CY2007-Jul,2007,CY2007,9,FY2007-Jul,2007,FY2007,31
2007-08-21T00:00:00.000Z,21,21,August,Aug,8,CY2007-Aug,2007,CY2007,10,FY2007-Aug,2007,FY2007,34
2007-08-22T00:00:00.000Z,22,22,August,Aug,8,CY2007-Aug,2007,CY2007,10,FY2007-Aug,2007,FY2007,34
2007-08-23T00:00:00.000Z,23,23,August,Aug,8,CY2007-Aug,2007,CY2007,10,FY2007-Aug,2007,FY2007,34
2007-08-24T00:00:00.000Z,24,24,August,Aug,8,CY2007-Aug,2007,CY2007,10,FY2007-Aug,2007,FY2007,34
2007-08-25T00:00:00.000Z,25,25,August,Aug,8,CY2007-Aug,2007,CY2007,10,FY2007-Aug,2007,FY2007,34
2007-08-26T00:00:00.000Z,26,26,August,Aug,8,CY2007-Aug,2007,CY2007,10,FY2007-Aug,2007,FY2007,34
2007-08-27T00:00:00.000Z,27,27,August,Aug,8,CY2007-Aug,2007,CY2007,10,FY2007-Aug,2007,FY2007,35
2007-08-28T00:00:00.000Z,28,28,August,Aug,8,CY2007-Aug,2007,CY2007,10,FY2007-Aug,2007,FY2007,35
2007-08-29T00:00:00.000Z,29,29,August,Aug,8,CY2007-Aug,2007,CY2007,10,FY2007-Aug,2007,FY2007,35
2007-08-30T00:00:00.000Z,30,30,August,Aug,8,CY2007-Aug,2007,CY2007,10,FY2007-Aug,2007,FY2007,35
2007-09-20T00:00:00.000Z,20,20,September,Sep,9,CY2007-Sep,2007,CY2007,11,FY2007-Sep,2007,FY2007,38
2007-09-21T00:00:00.000Z,21,21,September,Sep,9,CY2007-Sep,2007,CY2007,11,FY2007-Sep,2007,FY2007,38
2007-09-22T00:00:00.000Z,22,22,September,Sep,9,CY2007-Sep,2007,CY2007,11,FY2007-Sep,2007,FY2007,38
2007-09-23T00:00:00.000Z,23,23,September,Sep,9,CY2007-Sep,2007,CY2007,11,FY2007-Sep,2007,FY2007,38
2007-09-24T00:00:00.000Z,24,24,September,Sep,9,CY2007-Sep,2007,CY2007,11,FY2007-Sep,2007,FY2007,39
2007-09-25T00:00:00.000Z,25,25,September,Sep,9,CY2007-Sep,2007,CY2007,11,FY2007-Sep,2007,FY2007,39
2007-09-26T00:00:00.000Z,26,26,September,Sep,9,CY2007-Sep,2007,CY2007,11,FY2007-Sep,2007,FY2007,39
2007-09-27T00:00:00.000Z,27,27,September,Sep,9,CY2007-Sep,2007,CY2007,11,FY2007-Sep,2007,FY2007,39
2007-09-28T00:00:00.000Z,28,28,September,Sep,9,CY2007-Sep,2007,CY2007,11,FY2007-Sep,2007,FY2007,39
2007-09-29T00:00:00.000Z,29,29,September,Sep,9,CY2007-Sep,2007,CY2007,11,FY2007-Sep,2007,FY2007,39
2007-10-20T00:00:00.000Z,20,20,October,Oct,10,CY2007-Oct,2007,CY2007,12,FY2007-Oct,2007,FY2007,42
2007-10-21T00:00:00.000Z,21,21,October,Oct,10,CY2007-Oct,2007,CY2007,12,FY2007-Oct,2007,FY2007,42
2007-10-22T00:00:00.000Z,22,22,October,Oct,10,CY2007-Oct,2007,CY2007,12,FY2007-Oct,2007,FY2007,43
2007-10-23T00:00:00.000Z,23,23,October,Oct,10,CY2007-Oct,2007,CY2007,12,FY2007-Oct,2007,FY2007,43
2007-10-24T00:00:00.000Z,24,24,October,Oct,10,CY2007-Oct,2007,CY2007,12,FY2007-Oct,2007,FY2007,43
2007-10-25T00:00:00.000Z,25,25,October,Oct,10,CY2007-Oct,2007,CY2007,12,FY2007-Oct,2007,FY2007,43
2007-10-26T00:00:00.000Z,26,26,October,Oct,10,CY2007-Oct,2007,CY2007,12,FY2007-Oct,2007,FY2007,43
2007-10-27T00:00:00.000Z,27,27,October,Oct,10,CY2007-Oct,2007,CY2007,12,FY2007-Oct,2007,FY2007,43
2007-10-28T00:00:00.000Z,28,28,October,Oct,10,CY2007-Oct,2007,CY2007,12,FY2007-Oct,2007,FY2007,43
2007-10-29T00:00:00.000Z,29,29,October,Oct,10,CY2007-Oct,2007,CY2007,12,FY2007-Oct,2007,FY2007,44
2007-11-20T00:00:00.000Z,20,20,November,Nov,11,CY2007-Nov,2007,CY2007,1,FY2008-Nov,2008,FY2008,47
2007-11-21T00:00:00.000Z,21,21,November,Nov,11,CY2007-Nov,2007,CY2007,1,FY2008-Nov,2008,FY2008,47
2007-11-22T00:00:00.000Z,22,22,November,Nov,11,CY2007-Nov,2007,CY2007,1,FY2008-Nov,2008,FY2008,47
2007-11-23T00:00:00.000Z,23,23,November,Nov,11,CY2007-Nov,2007,CY2007,1,FY2008-Nov,2008,FY2008,47
2007-11-24T00:00:00.000Z,24,24,November,Nov,11,CY2007-Nov,2007,CY2007,1,FY2008-Nov,2008,FY2008,47
2007-11-25T00:00:00.000Z,25,25,November,Nov,11,CY2007-Nov,2007,CY2007,1,FY2008-Nov,2008,FY2008,47
2007-11-26T00:00:00.000Z,26,26,November,Nov,11,CY2007-Nov,2007,CY2007,1,FY2008-Nov,2008,FY2008,48
2007-11-27T00:00:00.000Z,27,27,November,Nov,11,CY2007-Nov,2007,CY2007,1,FY2008-Nov,2008,FY2008,48
2007-11-28T00:00:00.000Z,28,28,November,Nov,11,CY2007-Nov,2007,CY2007,1,FY2008-Nov,2008,FY2008,48
2007-11-29T00:00:00.000Z,29,29,November,Nov,11,CY2007-Nov,2007,CY2007,1,FY2008-Nov,2008,FY2008,48
2007-12-20T00:00:00.000Z,20,20,December,Dec,12,CY2007-Dec,2007,CY2007,2,FY2008-Dec,2008,FY2008,51
2007-12-21T00:00:00.000Z,21,21,December,Dec,12,CY2007-Dec,2007,CY2007,2,FY2008-Dec,2008,FY2008,51
2007-12-22T00:00:00.000Z,22,22,December,Dec,12,CY2007-Dec,2007,CY2007,2,FY2008-Dec,2008,FY2008,51
2007-12-23T00:00:00.000Z,23,23,December,Dec,12,CY2007-Dec,2007,CY2007,2,FY2008-Dec,2008,FY2008,51
2007-12-24T00:00:00.000Z,24,24,December,Dec,12,CY2007-Dec,2007,CY2007,2,FY2008-Dec,2008,FY2008,52
2007-12-25T00:00:00.000Z,25,25,December,Dec,12,CY2007-Dec,2007,CY2007,2,FY2008-Dec,2008,FY2008,52
2007-12-26T00:00:00.000Z,26,26,December,Dec,12,CY2007-Dec,2007,CY2007,2,FY2008-Dec,2008,FY2008,52
2007-12-27T00:00:00.000Z,27,27,December,Dec,12,CY2007-Dec,2007,CY2007,2,FY2008-Dec,2008,FY2008,52
2007-12-28T00:00:00.000Z,28,28,December,Dec,12,CY2007-Dec,2007,CY2007,2,FY2008-Dec,2008,FY2008,52
2007-12-29T00:00:00.000Z,29,29,December,Dec,12,CY2007-Dec,2007,CY2007,2,FY2008-Dec,2008,FY2008,52
2016-01-11T00:00:00.000Z,11,11,January,Jan,1,CY2016-Jan,2016,CY2016,3,FY2016-Jan,2016,FY2016,2
2016-01-12T00:00:00.000Z,12,12,January,Jan,1,CY2016-Jan,2016,CY2016,3,FY2016-Jan,2016,FY2016,2
2016-01-13T00:00:00.000Z,13,13,January,Jan,1,CY2016-Jan,2016,CY2016,3,FY2016-Jan,2016,FY2016,2
2016-01-14T00:00:00.000Z,14,14,January,Jan,1,CY2016-Jan,2016,CY2016,3,FY2016-Jan,2016,FY2016,2
2016-01-15T00:00:00.000Z,15,15,January,Jan,1,CY2016-Jan,2016,CY2016,3,FY2016-Jan,2016,FY2016,2
2016-01-16T00:00:00.000Z,16,16,January,Jan,1,CY2016-Jan,2016,CY2016,3,FY2016-Jan,2016,FY2016,2
2016-01-17T00:00:00.000Z,17,17,January,Jan,1,CY2016-Jan,2016,CY2016,3,FY2016-Jan,2016,FY2016,2
2016-01-18T00:00:00.000Z,18,18,January,Jan,1,CY2016-Jan,2016,CY2016,3,FY2016-Jan,2016,FY2016,3
2016-01-19T00:00:00.000Z,19,19,January,Jan,1,CY2016-Jan,2016,CY2016,3,FY2016-Jan,2016,FY2016,3
2016-01-20T00:00:00.000Z,20,20,January,Jan,1,CY2016-Jan,2016,CY2016,3,FY2016-Jan,2016,FY2016,3
2016-02-11T00:00:00.000Z,11,11,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,6
2016-02-12T00:00:00.000Z,12,12,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,6
2016-02-13T00:00:00.000Z,13,13,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,6
2016-02-14T00:00:00.000Z,14,14,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,6
2016-02-15T00:00:00.000Z,15,15,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,7
2016-02-16T00:00:00.000Z,16,16,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,7
2016-02-17T00:00:00.000Z,17,17,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,7
2016-02-18T00:00:00.000Z,18,18,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,7
2016-02-19T00:00:00.000Z,19,19,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,7
2016-02-20T00:00:00.000Z,20,20,February,Feb,2,CY2016-Feb,2016,CY2016,4,FY2016-Feb,2016,FY2016,7
2016-03-11T00:00:00.000Z,11,11,March,Mar,3,CY2016-Mar,2016,CY2016,5,FY2016-Mar,2016,FY2016,10
2016-03-12T00:00:00.000Z,12,12,March,Mar,3,CY2016-Mar,2016,CY2016,5,FY2016-Mar,2016,FY2016,10
2016-03-13T00:00:00.000Z,13,13,March,Mar,3,CY2016-Mar,2016,CY2016,5,FY2016-Mar,2016,FY2016,10
2016-03-14T00:00:00.000Z,14,14,March,Mar,3,CY2016-Mar,2016,CY2016,5,FY2016-Mar,2016,FY2016,11
2016-03-15T00:00:00.000Z,15,15,March,Mar,3,CY2016-Mar,2016,CY2016,5,FY2016-Mar,2016,FY2016,11
2016-03-16T00:00:00.000Z,16,16,March,Mar,3,CY2016-Mar,2016,CY2016,5,FY2016-Mar,2016,FY2016,11
2016-03-17T00:00:00.000Z,17,17,March,Mar,3,CY2016-Mar,2016,CY2016,5,FY2016-Mar,2016,FY2016,11
2016-03-18T00:00:00.000Z,18,18,March,Mar,3,CY2016-Mar,2016,CY2016,5,FY2016-Mar,2016,FY2016,11
2016-03-19T00:00:00.000Z,19,19,March,Mar,3,CY2016-Mar,2016,CY2016,5,FY2016-Mar,2016,FY2016,11
2016-03-20T00:00:00.000Z,20,20,March,Mar,3,CY2016-Mar,2016,CY2016,5,FY2016-Mar,2016,FY2016,11
2016-04-11T00:00:00.000Z,11,11,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,15
2016-04-12T00:00:00.000Z,12,12,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,15
2016-04-13T00:00:00.000Z,13,13,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,15
2016-04-14T00:00:00.000Z,14,14,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,15
2016-04-15T00:00:00.000Z,15,15,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,15
2016-04-16T00:00:00.000Z,16,16,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,15
2016-04-17T00:00:00.000Z,17,17,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,15
2016-04-18T00:00:00.000Z,18,18,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,16
2016-04-19T00:00:00.000Z,19,19,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,16
2016-04-20T00:00:00.000Z,20,20,April,Apr,4,CY2016-Apr,2016,CY2016,6,FY2016-Apr,2016,FY2016,16
2016-05-11T00:00:00.000Z,11,11,May,May,5,CY2016-May,2016,CY2016,7,FY2016-May,2016,FY2016,19
2016-05-12T00:00:00.000Z,12,12,May,May,5,CY2016-May,2016,CY2016,7,FY2016-May,2016,FY2016,19
2016-05-13T00:00:00.000Z,13,13,May,May,5,CY2016-May,2016,CY2016,7,FY2016-May,2016,FY2016,19
2016-05-14T00:00:00.000Z,14,14,May,May,5,CY2016-May,2016,CY2016,7,FY2016-May,2016,FY2016,19
2016-05-15T00:00:00.000Z,15,15,May,May,5,CY2016-May,2016,CY2016,7,FY2016-May,2016,FY2016,19
2016-05-16T00:00:00.000Z,16,16,May,May,5,CY2016-May,2016,CY2016,7,FY2016-May,2016,FY2016,20
2016-05-17T00:00:00.000Z,17,17,May,May,5,CY2016-May,2016,CY2016,7,FY2016-May,2016,FY2016,20
2016-05-18T00:00:00.000Z,18,18,May,May,5,CY2016-May,2016,CY2016,7,FY2016-May,2016,FY2016,20
2016-05-19T00:00:00.000Z,19,19,May,May,5,CY2016-May,2016,CY2016,7,FY2016-May,2016,FY2016,20
2016-05-20T00:00:00.000Z,20,20,May,May,5,CY2016-May,2016,CY2016,7,FY2016-May,2016,FY2016,20
2016-06-11T00:00:00.000Z,11,11,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,23
2016-06-12T00:00:00.000Z,12,12,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,23
2016-06-13T00:00:00.000Z,13,13,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,24
2016-06-14T00:00:00.000Z,14,14,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,24
2016-06-15T00:00:00.000Z,15,15,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,24
2016-06-16T00:00:00.000Z,16,16,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,24
2016-06-17T00:00:00.000Z,17,17,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,24
2016-06-18T00:00:00.000Z,18,18,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,24
2016-06-19T00:00:00.000Z,19,19,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,24
2016-06-20T00:00:00.000Z,20,20,June,Jun,6,CY2016-Jun,2016,CY2016,8,FY2016-Jun,2016,FY2016,25
2016-07-11T00:00:00.000Z,11,11,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,28
2016-07-12T00:00:00.000Z,12,12,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,28
2016-07-13T00:00:00.000Z,13,13,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,28
2016-07-14T00:00:00.000Z,14,14,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,28
2016-07-15T00:00:00.000Z,15,15,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,28
2016-07-16T00:00:00.000Z,16,16,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,28
2016-07-17T00:00:00.000Z,17,17,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,28
2016-07-18T00:00:00.000Z,18,18,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,29
2016-07-19T00:00:00.000Z,19,19,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,29
2016-07-20T00:00:00.000Z,20,20,July,Jul,7,CY2016-Jul,2016,CY2016,9,FY2016-Jul,2016,FY2016,29
2016-08-11T00:00:00.000Z,11,11,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,32
2016-08-12T00:00:00.000Z,12,12,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,32
2016-08-13T00:00:00.000Z,13,13,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,32
2016-08-14T00:00:00.000Z,14,14,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,32
2016-08-15T00:00:00.000Z,15,15,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,33
2016-08-16T00:00:00.000Z,16,16,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,33
2016-08-17T00:00:00.000Z,17,17,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,33
2016-08-18T00:00:00.000Z,18,18,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,33
2016-08-19T00:00:00.000Z,19,19,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,33
2016-08-20T00:00:00.000Z,20,20,August,Aug,8,CY2016-Aug,2016,CY2016,10,FY2016-Aug,2016,FY2016,33
2016-09-11T00:00:00.000Z,11,11,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,36
2016-09-12T00:00:00.000Z,12,12,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,37
2016-09-13T00:00:00.000Z,13,13,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,37
2016-09-14T00:00:00.000Z,14,14,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,37
2016-09-15T00:00:00.000Z,15,15,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,37
2016-09-16T00:00:00.000Z,16,16,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,37
2016-09-17T00:00:00.000Z,17,17,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,37
2016-09-18T00:00:00.000Z,18,18,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,37
2016-09-19T00:00:00.000Z,19,19,September,Sep,9,CY2016-Sep,2016,CY2016,11,FY2016-Sep,2016,FY2016,38
2016-10-11T00:00:00.000Z,11,11,October,Oct,10,CY2016-Oct,2016,CY2016,12,FY2016-Oct,2016,FY2016,41
2016-10-12T00:00:00.000Z,12,12,October,Oct,10,CY2016-Oct,2016,CY2016,12,FY2016-Oct,2016,FY2016,41
2016-10-13T00:00:00.000Z,13,13,October,Oct,10,CY2016-Oct,2016,CY2016,12,FY2016-Oct,2016,FY2016,41
2016-10-14T00:00:00.000Z,14,14,October,Oct,10,CY2016-Oct,2016,CY2016,12,FY2016-Oct,2016,FY2016,41
2016-10-15T00:00:00.000Z,15,15,October,Oct,10,CY2016-Oct,2016,CY2016,12,FY2016-Oct,2016,FY2016,41
